==================================================
UNRESTRAINED SYSTEM
==================================================
Sequence = PPPPPPPP
Number of conformations = 272
Partition function = 272.0
Average end-to-end distance = 3.753667905632506
Average radius of gyration = 1.5218177655394014
Average end-to-end distance = 3.753667905632505
Average energy = 0.0
Entropy S1 = 5.605802066296009
Entropy S2 = 5.605802066295998

Macrostates (Energy : Degeneracy)
0 : 272
Lowest energy = 0
Number of lowest-energy microstates = 272
State 222 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 3), (2, 4), (2, 5)]
State 223 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (4, 1)]
State 224 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 2)]
State 225 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0)]
State 226 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (2, 0), (3, 0)]
State 227 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (2, 0), (2, -1)]
State 228 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-2, 2), (-3, 2)]
State 229 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-2, 2), (-2, 3)]
State 230 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-2, 2), (-2, 1)]
State 231 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 3), (0, 3)]
State 232 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 3), (-2, 3)]
State 233 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 3), (-1, 4)]
State 234 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (0, 1)]
State 235 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (-2, 1)]
State 236 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (-1, 0)]
State 237 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (2, 3)]
State 238 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4)]
State 239 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3), (-1, 3), (-2, 3)]
State 240 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3), (-1, 3), (-1, 4)]
State 241 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3), (-1, 3), (-1, 2)]
State 242 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3), (0, 4), (1, 4)]
State 243 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3), (0, 4), (-1, 4)]
State 244 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3), (0, 4), (0, 5)]
State 245 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 1), (-1, 1), (-2, 1)]
State 246 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 1), (-1, 1), (-1, 2)]
State 247 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 1), (-1, 1), (-1, 0)]
State 248 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (3, 3), (4, 3)]
State 249 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (3, 3), (3, 4)]
State 250 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (3, 3), (3, 2)]
State 251 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4)]
State 252 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4)]
State 253 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 4), (2, 5)]
State 254 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2)]
State 255 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]
State 256 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (-1, 3), (-2, 3)]
State 257 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (-1, 3), (-1, 4)]
State 258 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (-1, 3), (-1, 2)]
State 259 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (0, 4), (1, 4)]
State 260 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (0, 4), (-1, 4)]
State 261 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (0, 4), (0, 5)]
State 262 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (0, 2), (-1, 2)]
State 263 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (0, 2), (0, 1)]
State 264 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (3, 4)]
State 265 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5)]
State 266 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 3)]
State 267 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (0, 4), (-1, 4)]
State 268 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (0, 4), (0, 5)]
State 269 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (0, 4), (0, 3)]
State 270 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (2, 5)]
State 271 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (0, 5)]
State 272 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]

==================================================
RESTRAINED SYSTEM  (k = 0.1)
==================================================
Restrained beads (0-based indices) = 1 7
Restrained beads (human numbering) = 2 8
Partition function Z = 68.39437328683404
Average end-to-end distance = 3.753667905632506
Average radius of gyration = 1.3410812684005746
Average end-to-end distance = 2.7227733002980696
Average energy = 0.4988036785712838
Entropy S1 = 5.056630023641916
Entropy S2 = 5.056630023641892
Comparison with unrestrained: Z decreased

Restrained macrostates (Energy : Degeneracy)
0.1 : 44
0.9 : 133
2.5 : 95
Lowest restrained energy = 0.1
Degeneracy of lowest restrained energy = 44
Number of lowest-energy restrained microstates = 44
State 1 = [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (3, 1), (2, 1)]
State 2 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (1, 1), (0, 1)]
State 3 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 2)]
State 4 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (2, 2), (1, 2)]
State 5 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (2, 2), (1, 2)]
State 6 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (2, 2), (2, 1)]
State 7 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 0), (3, 0)]
State 8 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (3, 2), (2, 2), (1, 2)]
State 9 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (3, 0), (3, -1), (2, -1)]
State 10 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (0, 1), (-1, 1), (-1, 0)]
State 11 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (0, 1), (0, 2), (1, 2)]
State 12 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 1)]
State 13 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2), (3, 1), (3, 0)]
State 14 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (0, 2), (0, 1)]
State 15 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (1, 1), (0, 1)]
State 16 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (1, 3), (1, 2)]
State 17 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (4, 1), (4, 0), (3, 0)]
State 18 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 2), (2, 2), (1, 2)]
State 19 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (2, 0), (2, -1)]
State 20 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (3, -1), (2, -1)]
State 21 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (3, 1), (3, 0)]
State 22 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2), (0, 1)]
State 23 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 2)]
State 24 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, -1), (2, -1)]
State 25 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (3, -1), (3, 0)]
State 26 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (1, -1), (0, -1)]
State 27 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (1, -1), (1, -2)]
State 28 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (2, -2), (1, -2)]
State 29 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-2, 1), (-2, 0), (-1, 0)]
State 30 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-1, 2), (0, 2), (1, 2)]
State 31 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-1, 0), (-1, -1), (0, -1)]
State 32 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (2, 2), (2, 1)]
State 33 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (-1, 2), (-1, 1), (-1, 0)]
State 34 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (1, 3), (1, 2)]
State 35 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (2, 1)]
State 36 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]
State 37 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0)]
State 38 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (2, 0), (3, 0)]
State 39 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (2, 0), (2, -1)]
State 40 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (0, 1)]
State 41 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (-1, 0)]
State 42 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 1), (-1, 1), (-1, 0)]
State 43 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]
State 44 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (0, 2), (0, 1)]


==================================================
RESTRAINED SYSTEM  (k = 0.5)
==================================================
Restrained beads (0-based indices) = 1 7
Restrained beads (human numbering) = 2 8
Partition function Z = 19.19588148063963
Average end-to-end distance = 3.753667905632506
Average radius of gyration = 1.2345165963620857
Average end-to-end distance = 1.9876673392854098
Average energy = 0.5153283873104435
Entropy S1 = 3.8135763953247035
Entropy S2 = 3.8135763953247066
Comparison with unrestrained: Z decreased

Restrained macrostates (Energy : Degeneracy)
0.5 : 44
4.5 : 133
12.5 : 95
Lowest restrained energy = 0.5
Degeneracy of lowest restrained energy = 44
Number of lowest-energy restrained microstates = 44
State 1 = [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (3, 1), (2, 1)]
State 2 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (1, 1), (0, 1)]
State 3 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 2)]
State 4 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (2, 2), (1, 2)]
State 5 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (2, 2), (1, 2)]
State 6 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (2, 2), (2, 1)]
State 7 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 0), (3, 0)]
State 8 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (3, 2), (2, 2), (1, 2)]
State 9 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (3, 0), (3, -1), (2, -1)]
State 10 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (0, 1), (-1, 1), (-1, 0)]
State 11 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (0, 1), (0, 2), (1, 2)]
State 12 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 1)]
State 13 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2), (3, 1), (3, 0)]
State 14 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (0, 2), (0, 1)]
State 15 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (1, 1), (0, 1)]
State 16 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (1, 3), (1, 2)]
State 17 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (4, 1), (4, 0), (3, 0)]
State 18 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 2), (2, 2), (1, 2)]
State 19 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (2, 0), (2, -1)]
State 20 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (3, -1), (2, -1)]
State 21 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (3, 1), (3, 0)]
State 22 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2), (0, 1)]
State 23 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 2)]
State 24 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, -1), (2, -1)]
State 25 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (3, -1), (3, 0)]
State 26 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (1, -1), (0, -1)]
State 27 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (1, -1), (1, -2)]
State 28 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (2, -2), (1, -2)]
State 29 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-2, 1), (-2, 0), (-1, 0)]
State 30 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-1, 2), (0, 2), (1, 2)]
State 31 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-1, 0), (-1, -1), (0, -1)]
State 32 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (2, 2), (2, 1)]
State 33 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (-1, 2), (-1, 1), (-1, 0)]
State 34 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (1, 3), (1, 2)]
State 35 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (2, 1)]
State 36 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]
State 37 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0)]
State 38 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (2, 0), (3, 0)]
State 39 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (2, 0), (2, -1)]
State 40 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (0, 1)]
State 41 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (-1, 0)]
State 42 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 1), (-1, 1), (-1, 0)]
State 43 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]
State 44 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (0, 2), (0, 1)]


==================================================
RESTRAINED SYSTEM  (k = 1.0)
==================================================
Restrained beads (0-based indices) = 1 7
Restrained beads (human numbering) = 2 8
Partition function Z = 8.31056720986133
Average end-to-end distance = 3.753667905632506
Average radius of gyration = 1.233666806770436
Average end-to-end distance = 1.9816780136595464
Average energy = 1.000039164603426
Entropy S1 = 3.7842598038447117
Entropy S2 = 3.784259803844714
Comparison with unrestrained: Z decreased

Restrained macrostates (Energy : Degeneracy)
1.0 : 44
9.0 : 133
25.0 : 95
Lowest restrained energy = 1.0
Degeneracy of lowest restrained energy = 44
Number of lowest-energy restrained microstates = 44
State 1 = [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (3, 1), (2, 1)]
State 2 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (1, 1), (0, 1)]
State 3 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 2)]
State 4 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (2, 2), (1, 2)]
State 5 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (2, 2), (1, 2)]
State 6 = [(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (2, 2), (2, 1)]
State 7 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 0), (3, 0)]
State 8 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (3, 2), (2, 2), (1, 2)]
State 9 = [(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (3, 0), (3, -1), (2, -1)]
State 10 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (0, 1), (-1, 1), (-1, 0)]
State 11 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (0, 1), (0, 2), (1, 2)]
State 12 = [(0, 0), (1, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 1)]
State 13 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2), (3, 1), (3, 0)]
State 14 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (0, 2), (0, 1)]
State 15 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (1, 1), (0, 1)]
State 16 = [(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (1, 3), (1, 2)]
State 17 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (4, 1), (4, 0), (3, 0)]
State 18 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 2), (2, 2), (1, 2)]
State 19 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (2, 0), (2, -1)]
State 20 = [(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (3, -1), (2, -1)]
State 21 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (3, 1), (3, 0)]
State 22 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2), (0, 1)]
State 23 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 2)]
State 24 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, -1), (2, -1)]
State 25 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (3, -1), (3, 0)]
State 26 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (1, -1), (0, -1)]
State 27 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (1, -1), (1, -2)]
State 28 = [(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (2, -1), (2, -2), (1, -2)]
State 29 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-2, 1), (-2, 0), (-1, 0)]
State 30 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-1, 2), (0, 2), (1, 2)]
State 31 = [(0, 0), (1, 0), (1, 1), (0, 1), (-1, 1), (-1, 0), (-1, -1), (0, -1)]
State 32 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (2, 2), (2, 1)]
State 33 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (-1, 2), (-1, 1), (-1, 0)]
State 34 = [(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (1, 3), (1, 2)]
State 35 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (2, 1)]
State 36 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]
State 37 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0)]
State 38 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (2, 0), (3, 0)]
State 39 = [(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 1), (2, 0), (2, -1)]
State 40 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (0, 1)]
State 41 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (-1, 2), (-1, 1), (-1, 0)]
State 42 = [(0, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 1), (-1, 1), (-1, 0)]
State 43 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]
State 44 = [(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (0, 3), (0, 2), (0, 1)]

